62.2858  1335.28  0.0120869  0.0125073  0.0100253  0.00906524  0.00805553  0.00703926  0.00612519  0.00526907  0.00219174  0.00211974  0.00145892  0.0014443  0.00131234  0.000974403  0.000774861  0.000769434  0.0854361  0.0914245  0.0796648  0.0721816  0.064673  0.0632414  0.0614348
92.0148  1033.98  0.0498912  0.029953  0.0194501  0.0193135  0.0156894  0.0137604  0.0117201  0.0107358  0.00789797  0.00211567  0.00157875  0.00151735  0.000831396  0.000758203  0.000709963  0.000594171  0.193352  0.153438  0.109816  0.111904  0.105163  0.095376  0.0834503
78.2257  1108.29  0.0417957  0.0328065  0.0272699  0.0216158  0.0186831  0.0165716  0.0133753  0.0119445  0.0049493  0.00358996  0.0032853  0.00227052  0.00218637  0.00205315  0.000711131  0.000595769  0.184049  0.167917  0.148883  0.129931  0.11426  0.10694  0.100762
66.0741  1017.05  0.0399599  0.028837  0.0222336  0.0186256  0.0158834  0.0148982  0.014714  0.0130966  0.00426943  0.00307502  0.00257864  0.00202847  0.00164685  0.00161785  0.00159149  0.00147963  0.181121  0.143196  0.12225  0.11445  0.104967  0.100119  0.0999467
86.6198  1048.81  0.0300004  0.0270428  0.0185915  0.0166829  0.0169722  0.0131516  0.0113344  0.0102334  0.00680869  0.00633606  0.00233536  0.00206849  0.00203891  0.000999837  0.000766961  0.00074121  0.136526  0.129371  0.112707  0.103917  0.110063  0.0928611  0.0841682
99.1029  1046.66  0.0384256  0.0258997  0.0231224  0.0194632  0.0193912  0.0173848  0.0139111  0.0111887  0.00894443  0.00523257  0.003314  0.00276814  0.00272684  0.00211928  0.00196425  0.00118265  0.161085  0.121318  0.118241  0.103608  0.105443  0.102737  0.0839197
83.5193  1079.36  0.064439  0.0361916  0.0244595  0.0196945  0.0182893  0.0160538  0.0140187  0.0128364  0.00596334  0.00275427  0.00157535  0.00127399  0.00119389  0.00109621  0.000743211  0.000711422  0.246059  0.176839  0.144677  0.128075  0.123072  0.114024  0.106114
95.2027  1113.64  0.0267529  0.0269278  0.0176323  0.0160957  0.0138053  0.0132691  0.0113342  0.00962487  0.00728606  0.00694251  0.00255899  0.00246265  0.00141301  0.00127407  0.0012215  0.00106094  0.128301  0.129541  0.109614  0.101446  0.0925242  0.0926756  0.0797441
93.9809  1047.84  0.0460192  0.0423033  0.0240645  0.0196285  0.0152577  0.0135916  0.0126147  0.0112691  0.00799344  0.00644152  0.00181101  0.00124499  0.000829435  0.000772475  0.000649147  0.000606023  0.180682  0.173678  0.132452  0.12042  0.102848  0.096451  0.0942996
83.6968  1171.85  0.0298411  0.0243095  0.0192308  0.0197873  0.0181645  0.0164981  0.0144744  0.0126884  0.00509387  0.00360539  0.0028148  0.00273665  0.00209572  0.00181403  0.00179234  0.00176487  0.132748  0.123815  0.100606  0.109824  0.108056  0.104294  0.0874843
