88.7786  1044.28  0.068164  0.0304698  0.0147601  0.0106043  0.00914618  0.00867844  0.0072285  0.00664818  0.00720379  0.00125908  0.000513066  0.000368621  0.000325474  0.000294148  0.00024427  0.000238688  0.245856  0.168034  0.109808  0.0893704  0.0819154  0.0798022  0.0730058
77.7413  1342.98  0.0206569  0.0159476  0.0125484  0.0108243  0.0104494  0.00940556  0.00841376  0.00684862  0.00334622  0.00165946  0.0014111  0.00134828  0.00114283  0.00112743  0.000745074  0.000672763  0.109659  0.100143  0.0904518  0.0799621  0.0795836  0.0718499  0.0703752
94.7751  1001.35  0.0858624  0.0429987  0.0285207  0.0214372  0.0201383  0.0184382  0.0151724  0.0141512  0.00893176  0.00249442  0.00121645  0.000738594  0.000674565  0.000561069  0.000438309  0.000389624  0.284215  0.198739  0.159955  0.137773  0.132565  0.127236  0.112824
98.1974  1156.51  0.0469374  0.039133  0.0240061  0.0184397  0.013806  0.0117967  0.0108833  0.00980439  0.00716098  0.00547439  0.00179278  0.00149378  0.00141732  0.00108136  0.00102701  0.00100368  0.19251  0.176578  0.142203  0.122096  0.0904989  0.0862506  0.0812969
95.8502  1051.34  0.0689279  0.0493568  0.031529  0.0256598  0.023566  0.0187359  0.0162842  0.0158894  0.00831303  0.00502979  0.00291082  0.00255078  0.00227618  0.00174559  0.00161063  0.00158538  0.245966  0.206579  0.162672  0.136198  0.131564  0.109639  0.101645
77.721  1005.78  0.0483289  0.0269242  0.0255037  0.0187614  0.0174135  0.0154206  0.0140173  0.0123819  0.00598177  0.0040598  0.00374567  0.00114966  0.00110698  0.000957983  0.000914794  0.000549641  0.20158  0.140601  0.138077  0.119191  0.111588  0.105165  0.0957626
88.0321  1144.84  0.0608657  0.0330232  0.0216924  0.0176236  0.0169487  0.0149933  0.0144728  0.0121242  0.00588506  0.00291953  0.0019179  0.00175578  0.00166332  0.000796616  0.000771976  0.000681181  0.23691  0.163277  0.131978  0.11186  0.11015  0.106363  0.104418
83.692  1056.98  0.0672378  0.0124371  0.00957211  0.00718351  0.0063909  0.00599961  0.00590539  0.00559726  0.00625265  0.000624268  0.000394257  0.000328101  0.000261855  0.000210471  0.00019294  0.000185104  0.249699  0.0791557  0.0712629  0.0586599  0.0563837  0.055181  0.0593051
91.0939  1177.1  0.0697401  0.0389416  0.0235089  0.0201497  0.0174061  0.0149224  0.0131653  0.011914  0.00595979  0.00240984  0.00130497  0.00106617  0.000905667  0.000828912  0.000803751  0.000770052  0.259491  0.189397  0.144659  0.133667  0.123722  0.10938  0.0973211
89.542  1062.24  0.0559819  0.0386766  0.0166513  0.0148768  0.0129355  0.0128426  0.0113613  0.0105164  0.00711485  0.00542572  0.00120542  0.00104881  0.000939231  0.000922625  0.000800266  0.000791799  0.219141  0.174159  0.109411  0.103171  0.0958748  0.0972993  0.092229
94.1657  1137.14  0.0506849  0.0372205  0.0321784  0.0309098  0.0244396  0.020214  0.0173708  0.01485  0.00689511  0.00540567  0.00489527  0.00448837  0.00379596  0.00228591  0.00140703  0.00129632  0.207029  0.171219  0.154557  0.152835  0.133542  0.112268  0.106757
97.0527  1153.64  0.0661307  0.0445332  0.0253923  0.0193274  0.0176718  0.0163185  0.0155162  0.0143741  0.00704932  0.00312533  0.00144498  0.00113569  0.00101541  0.000978732  0.000926621  0.000886145  0.238997  0.199562  0.148759  0.126181  0.121535  0.113515  0.111173
87.8408  1091.43  0.046478  0.0400642  0.038399  0.0284446  0.0246666  0.0192999  0.0179155  0.0154002  0.00649866  0.00472224  0.00436559  0.00282277  0.00238783  0.00168872  0.00149816  0.00112906  0.183558  0.174897  0.172697  0.14577  0.133614  0.118151  0.115119
93.079  1184.95  0.0606598  0.0317845  0.0264996  0.0181588  0.0166863  0.0159692  0.0145634  0.0126934  0.00614969  0.00223725  0.00169261  0.00120571  0.00106332  0.0010219  0.000932356  0.000849639  0.229127  0.164929  0.149141  0.114395  0.108306  0.107014  0.102631
84.3553  1016.47  0.0762492  0.0386395  0.0188522  0.0176021  0.0165095  0.0149558  0.0138097  0.0132755  0.00686057  0.00258676  0.00115182  0.00104686  0.000994876  0.00092817  0.000892395  0.000856753  0.271635  0.181424  0.124206  0.120942  0.117699  0.111274  0.105908
83.6959  1081.58  0.0705073  0.0356323  0.0309535  0.020595  0.0193888  0.0162566  0.0149732  0.0137975  0.0059832  0.00212801  0.001682  0.000873705  0.000772707  0.000585631  0.000544303  0.000438785  0.260049  0.175912  0.163398  0.125755  0.122584  0.111544  0.106636
70.4563  1012.62  0.0646986  0.0304373  0.0225155  0.0181472  0.0158611  0.0118568  0.0104346  0.0098725  0.00483886  0.00178118  0.000909963  0.000656439  0.000556794  0.000432285  0.000352617  0.000340396  0.250238  0.15862  0.140181  0.125952  0.114991  0.0955478  0.0901121
76.1812  1060.1  0.0589056  0.0350881  0.0218181  0.0184225  0.0156001  0.0140965  0.0128482  0.011005  0.00516051  0.00205117  0.00130555  0.00101767  0.000962084  0.000828345  0.000790789  0.000657435  0.229409  0.179296  0.13466  0.124015  0.107026  0.102817  0.0971837
