87.609  1226.02  0.0471219  0.0170585  0.0148836  0.0125924  0.0110423  0.00891039  0.0078623  0.00673571  0.00510372  0.0016781  0.0014018  0.00127581  0.0011795  0.000438067  0.000352256  0.000273714  0.197945  0.104184  0.0996401  0.0843456  0.0790411  0.073701  0.0660514
98.5308  1195.66  0.0653957  0.0172244  0.0140737  0.0133184  0.0130733  0.0123011  0.0115369  0.0103937  0.00677534  0.00180836  0.0012932  0.00124561  0.00116425  0.00111686  0.00110656  0.000753493  0.244467  0.103953  0.0959792  0.0899479  0.090175  0.0873037  0.0782839
99.7233  1291.39  0.033411  0.0238515  0.0172157  0.0133457  0.0106851  0.00973599  0.00877729  0.00900684  0.00601734  0.00442719  0.00302205  0.00111089  0.00103197  0.000981903  0.000836444  0.000764652  0.156362  0.12012  0.106788  0.0928744  0.0707067  0.0674024  0.0654309
86.235  1154.1  0.0449883  0.0324895  0.0220572  0.0175242  0.0158369  0.0133783  0.0126566  0.0105998  0.00554384  0.00410498  0.00246376  0.002005  0.00195235  0.00131245  0.00103836  0.00101244  0.191806  0.158185  0.119887  0.100424  0.0937965  0.0895269  0.0886441
78.9647  1085.64  0.0194717  0.0164209  0.0137679  0.0113471  0.00733992  0.00618126  0.00501008  0.00447122  0.00544449  0.00477635  0.00220243  0.00214641  0.00080959  0.00071939  0.000695658  0.000484776  0.105877  0.0873495  0.090507  0.0691911  0.0592847  0.0544124  0.030466
70.0954  1457.87  0.0232285  0.0127935  0.00741292  0.00669319  0.00454822  0.00398033  0.00357768  0.00307044  0.00232162  0.0012177  0.00111137  0.00101994  0.000203519  0.000148302  0.000129246  0.000108762  0.133436  0.100441  0.0472262  0.0455483  0.0372651  0.0357181  0.0341793
74.7247  1106.4  0.0293036  0.0194966  0.0125641  0.0110749  0.00921591  0.00800236  0.00762577  0.00630751  0.0045494  0.00194497  0.00180982  0.0012642  0.00124393  0.00102201  0.00100482  0.00051791  0.144716  0.12098  0.0772237  0.0746369  0.059568  0.0573893  0.0568274
82.0574  1044.43  0.0303391  0.0322849  0.0276062  0.018572  0.0157637  0.0136407  0.0119069  0.00954951  0.006187  0.00572436  0.00450877  0.00244845  0.0023579  0.00110426  0.0010387  0.000799115  0.143243  0.155879  0.139147  0.112739  0.0821642  0.0797307  0.0706461
76.0889  1384.28  0.0240308  0.0201109  0.0154311  0.0130506  0.011063  0.0101536  0.00935599  0.00871995  0.00301998  0.00254492  0.00172137  0.00151397  0.00102735  0.0010094  0.000991981  0.000942788  0.120423  0.116692  0.101655  0.0929555  0.0870721  0.0819412  0.0750197
73.0372  1153.74  0.0185873  0.0165799  0.0161717  0.0127564  0.00980961  0.00710081  0.00564367  0.0051048  0.0039929  0.00379223  0.00341055  0.00201985  0.00149624  0.0013766  0.000869645  0.000803741  0.107785  0.0942458  0.0980132  0.0875445  0.0709626  0.0461724  0.0432256
