89.0289  1157.39  0.0431871  0.0321711  0.0307503  0.021145  0.0183824  0.0158445  0.0150056  0.0144204  0.00591387  0.00393129  0.00342621  0.00260462  0.00145852  0.00135175  0.00102939  0.0010153  0.183102  0.14701  0.152624  0.114983  0.111244  0.100022  0.0992194
84.1491  1058.11  0.0687817  0.0323089  0.0175014  0.014204  0.0133564  0.0115523  0.0102375  0.00806635  0.00629677  0.00230846  0.00137885  0.00121529  0.00117558  0.00112106  0.00108811  0.000130092  0.255426  0.16682  0.118269  0.107018  0.102094  0.0920557  0.0854702
96.6002  1032.32  0.0891021  0.0186631  0.0136933  0.014454  0.0128423  0.010587  0.00795134  0.00582055  0.00874399  0.00150836  0.00122925  0.00113655  0.000993134  0.00097051  0.000350795  0.000239098  0.296139  0.11591  0.0968899  0.103291  0.0986411  0.0802587  0.0714078
92.8123  1052.92  0.0678973  0.0247479  0.0219241  0.0183611  0.0171054  0.0160562  0.0149031  0.0121237  0.00775735  0.00274933  0.0024905  0.00182028  0.0017816  0.00175297  0.00167235  0.000986168  0.247525  0.135921  0.12846  0.112824  0.10199  0.0952146  0.0915782
71.1834  1032.27  0.0429845  0.016288  0.0138169  0.0111028  0.00759392  0.00706858  0.00569907  0.00467783  0.00475409  0.000739164  0.000563327  0.00051519  0.000333344  0.000318058  0.000223426  0.000105258  0.185679  0.115278  0.105328  0.086336  0.0694365  0.0654406  0.0612104
90.8897  1068.21  0.0644857  0.0418697  0.0175036  0.0141643  0.0116674  0.0107204  0.00882792  0.00725215  0.00723142  0.00244799  0.00105468  0.000612595  0.000539383  0.000378144  0.000339174  0.000218735  0.237546  0.194874  0.0993786  0.0922447  0.0812518  0.0798283  0.0660926
97.6596  1094.04  0.0764488  0.0260268  0.0193399  0.0185555  0.0159618  0.0147002  0.0127099  0.0118792  0.00798018  0.0026177  0.00202032  0.00160713  0.00143351  0.00140194  0.000775188  0.00071683  0.269439  0.128762  0.110878  0.110106  0.0998321  0.0905695  0.0865792
78.9241  1110.44  0.0637967  0.0349804  0.0228632  0.0177367  0.0138966  0.0120131  0.0121168  0.0105209  0.00504223  0.00150248  0.000897813  0.000544588  0.000360316  0.000283851  0.000268284  0.000234367  0.246228  0.182033  0.137971  0.12277  0.10854  0.0989583  0.102484
80.4337  1106.1  0.054883  0.0263655  0.0214385  0.0173806  0.0140559  0.0126888  0.0119984  0.0107551  0.00525891  0.00155106  0.00117417  0.000816933  0.000717357  0.00069459  0.000657289  0.000549813  0.220052  0.149663  0.134154  0.120368  0.104739  0.0954047  0.0928034
88.5374  1104.91  0.0757228  0.0115101  0.0105111  0.00852513  0.00713655  0.0059239  0.00477109  0.00464056  0.00640357  0.000881659  0.000810669  0.000785771  0.000714612  0.000398839  0.000140215  0.000131738  0.273208  0.0939212  0.0885821  0.0742126  0.0631064  0.0594902  0.0546906
